"No.","Time","Source","Destination","Protocol","Length","Info"
"219","15.055116","10.87.1.105","192.168.68.74","TCP","66","[TCP Retransmission] [TCP Port numbers reused] 62077  >  7680 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"220","15.167849","Routerbo_eb:74:e4","Broadcast","ARP","60","Who has 10.87.1.51? Tell 10.87.0.2"
"221","15.371425","Routerbo_eb:74:e4","Broadcast","ARP","60","Who has 10.87.3.16? Tell 10.87.0.2"
"222","15.576175","Routerbo_eb:74:e4","Broadcast","ARP","60","Who has 10.87.2.85? Tell 10.87.0.2"
"223","15.769321","10.87.1.105","20.198.118.190","TLSv1.2","97","Application Data"
"224","15.890947","20.198.118.190","10.87.1.105","TLSv1.2","228","Application Data"
"225","15.941638","10.87.1.105","20.198.118.190","TCP","54","61058  >  443 [ACK] Seq=44 Ack=175 Win=517 Len=0"
"226","16.190816","Routerbo_eb:74:e4","Broadcast","ARP","60","Who has 10.87.1.51? Tell 10.87.0.2"
"227","16.395771","Routerbo_eb:74:e4","Broadcast","ARP","60","Who has 10.87.3.16? Tell 10.87.0.2"
"228","16.499099","Routerbo_eb:74:e4","Broadcast","ARP","60","Who has 10.87.2.85? Tell 10.87.0.2"
"229","16.517744","10.87.1.105","8.8.8.8","DNS","76","Standard query 0x9a76 A time.windows.com"
"230","16.573019","8.8.8.8","10.87.1.105","DNS","448","Standard query response 0x9a76 A time.windows.com CNAME twc.trafficmanager.net A 40.81.94.65 NS d.root-servers.net NS c.root-servers.net NS b.root-servers.net NS j.root-servers.net NS k.root-servers.net NS g.root-servers.net NS m.root-servers.net NS f.root-servers.net NS e.root-servers.net NS h.root-servers.net NS l.root-servers.net NS i.root-servers.net NS a.root-servers.net A 199.7.91.13 A 192.33.4.12 A 192.203.230.10 A 198.97.190.53 A 199.7.83.42 A 192.36.148.17 A 198.41.0.4"
"231","16.574031","10.87.1.105","40.81.94.65","NTP","90","NTP Version 3, client"
"232","16.605767","40.81.94.65","10.87.1.105","NTP","90","NTP Version 3, server"
"233","17.216297","Routerbo_eb:74:e4","Broadcast","ARP","60","Who has 10.87.1.51? Tell 10.87.0.2"
"234","17.317747","Routerbo_eb:74:e4","Broadcast","ARP","60","Who has 10.87.3.16? Tell 10.87.0.2"
"235","17.522308","Routerbo_eb:74:e4","Broadcast","ARP","60","Who has 10.87.2.85? Tell 10.87.0.2"
"236","17.563247","23.201.55.139","10.87.1.105","TCP","60","443  >  62049 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"237","17.563300","10.87.1.105","23.201.55.139","TCP","54","[TCP ACKed unseen segment] 62049  >  443 [ACK] Seq=1 Ack=2 Win=1024 Len=0"
"238","18.222738","51.13.148.175","10.87.1.105","TCP","60","443  >  62051 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"239","18.222842","10.87.1.105","51.13.148.175","TCP","54","[TCP ACKed unseen segment] 62051  >  443 [ACK] Seq=1 Ack=2 Win=1021 Len=0"
"240","18.340704","Routerbo_eb:74:e4","Broadcast","ARP","60","Who has 10.87.3.16? Tell 10.87.0.2"
"241","18.535172","10.87.1.105","142.250.192.36","QUIC","456","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"242","18.551803","Routerbo_eb:74:e4","Broadcast","ARP","60","Who has 10.87.2.85? Tell 10.87.0.2"
"243","18.570230","142.250.192.36","10.87.1.105","QUIC","69","Protected Payload (KP0)"
"244","18.605078","10.87.1.105","142.250.192.36","QUIC","74","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"245","18.651043","142.250.192.36","10.87.1.105","QUIC","270","Protected Payload (KP0)"
"246","18.651486","10.87.1.105","142.250.192.36","QUIC","77","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"247","18.654442","142.250.192.36","10.87.1.105","QUIC","63","Protected Payload (KP0)"
"248","18.680848","10.87.1.105","142.250.192.36","QUIC","74","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"249","18.683867","10.87.1.105","142.250.192.36","QUIC","245","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"250","18.711886","142.250.192.36","10.87.1.105","QUIC","66","Protected Payload (KP0)"
"251","18.725862","142.250.192.36","10.87.1.105","QUIC","69","Protected Payload (KP0)"
"252","18.761792","10.87.1.105","142.250.192.36","QUIC","74","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"253","18.778078","10.87.1.105","142.250.192.36","QUIC","134","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"254","18.793650","142.250.192.36","10.87.1.105","QUIC","64","Protected Payload (KP0)"
"255","18.793928","10.87.1.105","142.250.192.36","QUIC","75","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"256","18.812507","142.250.192.36","10.87.1.105","QUIC","69","Protected Payload (KP0)"
"257","18.812924","10.87.1.105","142.250.192.36","QUIC","75","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"258","18.835542","142.250.192.36","10.87.1.105","QUIC","1288","Protected Payload (KP0)"
"259","18.835542","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"260","18.835668","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"261","18.835668","142.250.192.36","10.87.1.105","QUIC","269","Protected Payload (KP0)"
"262","18.835668","142.250.192.36","10.87.1.105","QUIC","67","Protected Payload (KP0)"
"263","18.835668","142.250.192.36","10.87.1.105","QUIC","144","Protected Payload (KP0)"
"264","18.836064","10.87.1.105","142.250.192.36","QUIC","79","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"265","18.836254","10.87.1.105","142.250.192.36","QUIC","75","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"266","18.836337","10.87.1.105","142.250.192.36","QUIC","75","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"267","18.836474","10.87.1.105","142.250.192.36","QUIC","75","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"268","18.841763","10.87.1.105","142.250.192.36","QUIC","154","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"269","18.872401","10.87.1.105","142.250.192.36","QUIC","129","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"270","18.876911","142.250.192.36","10.87.1.105","QUIC","69","Protected Payload (KP0)"
"271","18.902460","142.250.192.36","10.87.1.105","QUIC","454","Protected Payload (KP0)"
"272","18.902460","142.250.192.36","10.87.1.105","QUIC","222","Protected Payload (KP0)"
"273","18.902698","10.87.1.105","142.250.192.36","QUIC","74","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"274","18.903036","10.87.1.105","142.250.192.36","QUIC","77","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"275","18.906996","142.250.192.36","10.87.1.105","QUIC","69","Protected Payload (KP0)"
"276","18.907305","10.87.1.105","142.250.192.36","QUIC","73","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"277","18.961786","142.250.192.36","10.87.1.105","QUIC","66","Protected Payload (KP0)"
"278","18.988267","142.250.192.36","10.87.1.105","QUIC","1288","Protected Payload (KP0)"
"279","18.988267","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"280","18.988267","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"281","18.988416","142.250.192.36","10.87.1.105","QUIC","639","Protected Payload (KP0)"
"282","18.988416","142.250.192.36","10.87.1.105","QUIC","199","Protected Payload (KP0)"
"283","18.988782","10.87.1.105","142.250.192.36","QUIC","77","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"284","18.989042","10.87.1.105","142.250.192.36","QUIC","73","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"285","18.989119","10.87.1.105","142.250.192.36","QUIC","73","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"286","18.989985","142.250.192.36","10.87.1.105","QUIC","1287","Protected Payload (KP0)"
"287","18.990033","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"288","18.990134","10.87.1.105","142.250.192.36","QUIC","73","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"289","18.990305","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"290","18.990305","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"291","18.990339","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"292","18.990485","10.87.1.105","142.250.192.36","QUIC","73","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"293","18.990868","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"294","18.991003","10.87.1.105","142.250.192.36","QUIC","73","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"295","18.992501","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"296","18.992501","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"297","18.992863","10.87.1.105","142.250.192.36","QUIC","73","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"298","18.994183","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"299","18.994183","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"300","18.994343","10.87.1.105","142.250.192.36","QUIC","73","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"301","18.995623","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"302","18.997289","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"303","18.997289","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"304","18.997421","10.87.1.105","142.250.192.36","QUIC","73","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"305","18.999795","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"306","18.999795","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"307","19.001515","10.87.1.105","142.250.192.36","QUIC","74","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"308","19.002369","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"309","19.002369","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"310","19.002542","10.87.1.105","142.250.192.36","QUIC","73","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"311","19.004840","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"312","19.004840","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"313","19.005046","10.87.1.105","142.250.192.36","QUIC","73","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"314","19.006194","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"315","19.006194","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"316","19.006395","10.87.1.105","142.250.192.36","QUIC","73","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"317","19.008851","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"318","19.008851","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"319","19.008999","10.87.1.105","142.250.192.36","QUIC","73","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"320","19.011138","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"321","19.011138","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"322","19.011255","10.87.1.105","142.250.192.36","QUIC","73","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"323","19.012897","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"324","19.012974","10.87.1.105","142.250.192.36","QUIC","73","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"325","19.014107","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"326","19.014107","142.250.192.36","10.87.1.105","QUIC","1292","Protected Payload (KP0)"
"327","19.014107","142.250.192.36","10.87.1.105","QUIC","68","Protected Payload (KP0)"
"328","19.014387","10.87.1.105","142.250.192.36","QUIC","78","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"329","19.049893","142.250.192.36","10.87.1.105","QUIC","66","Protected Payload (KP0)"
"330","19.074899","142.250.192.36","10.87.1.105","QUIC","67","Protected Payload (KP0)"
"331","19.167229","10.87.1.105","142.250.192.36","QUIC","316","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"332","19.202009","142.250.192.36","10.87.1.105","QUIC","70","Protected Payload (KP0)"
"333","19.234276","10.87.1.105","142.250.192.36","QUIC","75","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"334","19.264125","142.250.192.36","10.87.1.105","QUIC","65","Protected Payload (KP0)"
"335","19.264461","10.87.1.105","142.250.192.36","QUIC","76","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"336","19.305458","142.250.192.36","10.87.1.105","QUIC","1288","Protected Payload (KP0)"
"337","19.305458","142.250.192.36","10.87.1.105","QUIC","282","Protected Payload (KP0)"
"338","19.305458","142.250.192.36","10.87.1.105","QUIC","68","Protected Payload (KP0)"
"339","19.305458","142.250.192.36","10.87.1.105","QUIC","247","Protected Payload (KP0)"
"340","19.305786","10.87.1.105","142.250.192.36","QUIC","80","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"341","19.305910","10.87.1.105","142.250.192.36","QUIC","76","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"342","19.305945","10.87.1.105","142.250.192.36","QUIC","76","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"343","19.324026","10.87.1.105","8.8.8.8","QUIC","251","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"344","19.324610","10.87.1.105","8.8.8.8","QUIC","251","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"345","19.330517","10.87.1.105","8.8.8.8","QUIC","250","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"346","19.331004","10.87.1.105","8.8.8.8","QUIC","251","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"347","19.331460","10.87.1.105","142.250.192.36","QUIC","77","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"348","19.359090","8.8.8.8","10.87.1.105","QUIC","69","Protected Payload (KP0)"
"349","19.359090","8.8.8.8","10.87.1.105","QUIC","69","Protected Payload (KP0)"
"350","19.359682","10.87.1.105","8.8.8.8","QUIC","73","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"351","19.360572","8.8.8.8","10.87.1.105","QUIC","620","Protected Payload (KP0)"
"352","19.360572","8.8.8.8","10.87.1.105","QUIC","64","Protected Payload (KP0)"
"353","19.360888","10.87.1.105","8.8.8.8","QUIC","77","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"354","19.366193","Routerbo_eb:74:e4","Broadcast","ARP","60","Who has 10.87.3.16? Tell 10.87.0.2"
"355","19.366193","142.250.192.36","10.87.1.105","QUIC","67","Protected Payload (KP0)"
"356","19.366193","8.8.8.8","10.87.1.105","QUIC","69","Protected Payload (KP0)"
"357","19.366927","8.8.8.8","10.87.1.105","QUIC","69","Protected Payload (KP0)"
"358","19.366927","8.8.8.8","10.87.1.105","QUIC","572","Protected Payload (KP0)"
"359","19.368422","10.87.1.105","8.8.8.8","QUIC","73","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"360","19.369304","10.87.1.105","8.8.8.8","QUIC","77","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"361","19.371234","10.87.1.105","8.8.8.8","QUIC","72","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"362","19.371432","10.87.1.105","8.8.8.8","QUIC","77","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"363","19.371703","8.8.8.8","10.87.1.105","QUIC","64","Protected Payload (KP0)"
"364","19.371703","8.8.8.8","10.87.1.105","QUIC","571","Protected Payload (KP0)"
"365","19.371772","8.8.8.8","10.87.1.105","QUIC","64","Protected Payload (KP0)"
"366","19.372398","10.87.1.105","142.250.183.78","QUIC","1292","Initial, DCID=95e1bc7572247051, PKN: 1, PADDING, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, PING, PING, PADDING, PING, CRYPTO, CRYPTO, PING, CRYPTO, PING, PING, CRYPTO, PADDING"
"367","19.372950","10.87.1.105","8.8.8.8","QUIC","73","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"368","19.373408","10.87.1.105","142.250.192.36","QUIC","241","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"369","19.385448","10.87.1.105","8.8.8.8","QUIC","78","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"370","19.385657","10.87.1.105","8.8.8.8","QUIC","77","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"371","19.386559","10.87.1.105","142.250.183.78","QUIC","1292","Initial, DCID=f61ebf903ca4c07f, PKN: 1, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING"
"372","19.396791","10.87.1.105","8.8.8.8","QUIC","250","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"373","19.397075","10.87.1.105","8.8.8.8","QUIC","250","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"374","19.405339","8.8.8.8","10.87.1.105","QUIC","65","Protected Payload (KP0)"
"375","19.407720","8.8.8.8","10.87.1.105","QUIC","65","Protected Payload (KP0)"
"376","19.407930","142.250.192.36","10.87.1.105","QUIC","70","Protected Payload (KP0)"
"377","19.407930","142.250.183.78","10.87.1.105","QUIC","1292","Initial, SCID=d5e1bc7572247051, PKN: 1, ACK, CRYPTO, PADDING"
"378","19.421007","8.8.8.8","10.87.1.105","QUIC","70","Protected Payload (KP0)"
"379","19.421619","10.87.1.105","142.250.183.78","QUIC","1292","Initial, DCID=d5e1bc7572247051, PKN: 2, ACK, PADDING"
"380","19.423047","142.250.183.78","10.87.1.105","QUIC","1292","Initial, SCID=f61ebf903ca4c07f, PKN: 1, ACK, CRYPTO, PADDING"
"381","19.433549","8.8.8.8","10.87.1.105","QUIC","69","Protected Payload (KP0)"
"382","19.433549","8.8.8.8","10.87.1.105","QUIC","69","Protected Payload (KP0)"
"383","19.434062","10.87.1.105","8.8.8.8","QUIC","73","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"384","19.434849","10.87.1.105","142.250.183.78","QUIC","1292","Initial, DCID=f61ebf903ca4c07f, PKN: 2, ACK, PADDING"
"385","19.434993","8.8.8.8","10.87.1.105","QUIC","572","Protected Payload (KP0)"
"386","19.434993","8.8.8.8","10.87.1.105","QUIC","64","Protected Payload (KP0)"
"387","19.435757","10.87.1.105","142.250.183.78","TCP","66","62081  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"388","19.436098","10.87.1.105","8.8.8.8","QUIC","77","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"389","19.436355","10.87.1.105","142.250.192.36","QUIC","75","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"390","19.436909","8.8.8.8","10.87.1.105","QUIC","550","Protected Payload (KP0)"
"391","19.436909","8.8.8.8","10.87.1.105","QUIC","64","Protected Payload (KP0)"
"392","19.438605","10.87.1.105","8.8.8.8","QUIC","77","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"393","19.440014","10.87.1.105","104.17.81.122","QUIC","1292","Initial, DCID=edaf996cd7b84646, PKN: 1, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, PING, PADDING, PING, PADDING, PING, CRYPTO, PING, PADDING, CRYPTO, PING"
"394","19.453372","10.87.1.105","142.250.183.78","TCP","66","62082  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"395","19.467644","142.250.183.78","10.87.1.105","QUIC","1292","Handshake, SCID=d5e1bc7572247051"
"396","19.467644","142.250.183.78","10.87.1.105","QUIC","1292","Handshake, SCID=d5e1bc7572247051"
"397","19.467644","142.250.183.78","10.87.1.105","QUIC","1288","Protected Payload (KP0)"
"398","19.467802","142.250.183.78","10.87.1.105","QUIC","93","Protected Payload (KP0)"
"399","19.467841","10.87.1.105","8.8.8.8","QUIC","74","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"400","19.468197","10.87.1.105","142.250.183.78","QUIC","81","Handshake, DCID=d5e1bc7572247051"
"401","19.469226","10.87.1.105","142.250.183.78","QUIC","203","Protected Payload (KP0), DCID=d5e1bc7572247051"
"402","19.469559","10.87.1.105","142.250.183.78","QUIC","360","Protected Payload (KP0), DCID=d5e1bc7572247051"
"403","19.469651","10.87.1.105","142.250.183.78","QUIC","160","Protected Payload (KP0), DCID=d5e1bc7572247051"
"404","19.469833","10.87.1.105","142.250.183.78","QUIC","160","Protected Payload (KP0), DCID=d5e1bc7572247051"
"405","19.470985","142.250.183.78","10.87.1.105","TCP","66","443  >  62081 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"406","19.471132","10.87.1.105","142.250.183.78","TCP","54","62081  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"407","19.471458","10.87.1.105","142.250.183.78","TLSv1.3","571","Client Hello"
"408","19.472707","8.8.8.8","10.87.1.105","QUIC","65","Protected Payload (KP0)"
"409","19.477434","10.87.1.105","142.250.192.36","QUIC","72","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"410","19.477623","10.87.1.105","142.250.192.36","QUIC","77","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"411","19.478688","10.87.1.105","142.250.192.36","QUIC","242","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"412","19.481716","142.250.183.78","10.87.1.105","QUIC","1292","Handshake, SCID=f61ebf903ca4c07f"
"413","19.481716","142.250.183.78","10.87.1.105","QUIC","1292","Handshake, SCID=f61ebf903ca4c07f"
"414","19.481844","142.250.183.78","10.87.1.105","QUIC","1292","Handshake, SCID=f61ebf903ca4c07f"
"415","19.481844","142.250.183.78","10.87.1.105","QUIC","871","Protected Payload (KP0)"
"416","19.482396","104.17.81.122","10.87.1.105","QUIC","1242","Protected Payload (KP0)"
"417","19.482412","10.87.1.105","142.250.183.78","QUIC","81","Handshake, DCID=f61ebf903ca4c07f"
"418","19.483471","104.17.81.122","10.87.1.105","QUIC","1242","Protected Payload (KP0)"
"419","19.483471","104.17.81.122","10.87.1.105","QUIC","1242","Handshake, SCID=01a8a1ce41a2f39384a86bce7ba2d17a1ec571f3"
"420","19.483471","104.17.81.122","10.87.1.105","QUIC","793","Handshake, SCID=01a8a1ce41a2f39384a86bce7ba2d17a1ec571f3"
"421","19.485655","10.87.1.105","142.250.183.78","QUIC","206","Protected Payload (KP0), DCID=f61ebf903ca4c07f"
"422","19.486563","10.87.1.105","104.17.81.122","TCP","66","62083  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"423","19.487417","10.87.1.105","104.17.81.122","QUIC","93","Handshake, DCID=01a8a1ce41a2f39384a86bce7ba2d17a1ec571f3"
