"No.","Time","Source","Destination","Protocol","Length","Info"
"226","20.695933","10.87.1.138","8.8.8.8","QUIC","1292","Initial, DCID=e413b7a08ed98a99, PKN: 5, PADDING, PING, PADDING"
"227","20.725620","CloudNet_1a:69:a1","Broadcast","ARP","42","Who has 10.87.1.138? (ARP Probe)"
"228","20.726156","10.87.1.138","8.8.4.4","QUIC","1292","Initial, DCID=b12f13004672e493, PKN: 5, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, PING, PADDING, PING"
"229","20.726412","10.87.1.138","8.8.4.4","QUIC","1292","Initial, DCID=eace7b19e24419a6, PKN: 5, PING, CRYPTO, CRYPTO, PING, PADDING, PING, PADDING, PING, PADDING, PING, PING"
"230","20.749030","10.87.1.138","8.8.8.8","DNS","94","Standard query 0x5df7 A kv601.prod.do.dsp.mp.microsoft.com"
"231","20.847621","10.87.1.138","8.8.4.4","TCP","813","[TCP Retransmission] 64862  >  443 [PSH, ACK] Seq=1 Ack=1 Win=66304 Len=759"
"232","20.911270","10.87.1.138","8.8.4.4","TCP","66","64860  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"233","20.926465","10.87.1.138","8.8.8.8","TLSv1.3","813","Client Hello"
"234","20.941525","10.87.1.138","8.8.4.4","TLSv1.3","811","Client Hello"
"235","20.941743","10.87.1.138","4.2.2.2","DNS","81","Standard query 0x3116 A sadownload.mcafee.com"
"236","20.956474","10.87.1.138","8.8.8.8","TCP","66","64861  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"237","20.972826","10.87.1.138","8.8.8.8","QUIC","1292","Initial, DCID=d2358fa76ed0dd81, PKN: 7, PADDING, PING, PADDING"
"238","20.976049","8.8.8.8","10.87.1.138","DNS","70","Standard query response 0x947b HTTPS dns.google"
"239","20.976049","52.163.231.110","10.87.1.138","TLSv1.2","439","Application Data"
"240","20.976049","52.163.231.110","10.87.1.138","TLSv1.2","88","Application Data"
"241","20.976049","52.163.231.110","10.87.1.138","TLSv1.2","827","Application Data"
"242","20.976049","52.163.231.110","10.87.1.138","TLSv1.2","92","Application Data"
"243","20.976049","52.163.231.110","10.87.1.138","TLSv1.2","87","Application Data"
"244","20.976049","52.163.231.110","10.87.1.138","TCP","1246","[TCP Retransmission] 443  >  64859 [PSH, ACK] Seq=142 Ack=1729 Win=98304 Len=1192"
"245","20.976049","52.163.231.110","10.87.1.138","TCP","1246","[TCP Retransmission] 443  >  64859 [PSH, ACK] Seq=142 Ack=1729 Win=98304 Len=1192"
"246","20.976049","52.163.231.110","10.87.1.138","TCP","125","[TCP Retransmission] 443  >  64752 [PSH, ACK] Seq=1 Ack=1 Win=384 Len=71"
"247","20.976049","52.163.231.110","10.87.1.138","TCP","1246","[TCP Retransmission] 443  >  64859 [PSH, ACK] Seq=142 Ack=1729 Win=98304 Len=1192"
"248","20.976276","10.87.1.138","52.163.231.110","TCP","66","64859  >  443 [ACK] Seq=1729 Ack=1334 Win=64768 Len=0 SLE=142 SRE=1334"
"249","20.976350","10.87.1.138","52.163.231.110","TCP","66","[TCP Dup ACK 248#1] 64859  >  443 [ACK] Seq=1729 Ack=1334 Win=64768 Len=0 SLE=142 SRE=1334"
"250","20.976384","10.87.1.138","52.163.231.110","TCP","66","[TCP Dup ACK 248#2] 64859  >  443 [ACK] Seq=1729 Ack=1334 Win=64768 Len=0 SLE=142 SRE=1334"
"251","20.976518","8.8.4.4","10.87.1.138","QUIC","1292","Initial, SCID=eace7b19e24419a6, PKN: 1, ACK, PADDING"
"252","20.976518","8.8.4.4","10.87.1.138","QUIC","1292","Initial, SCID=f12f13004672e493, PKN: 1, ACK, PADDING"
"253","20.976518","8.8.8.8","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"254","20.976751","8.8.8.8","10.87.1.138","QUIC","858","Protected Payload (KP0)"
"255","20.976751","8.8.8.8","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"256","20.976751","8.8.8.8","10.87.1.138","QUIC","862","Protected Payload (KP0)"
"257","20.976938","8.8.8.8","10.87.1.138","QUIC","182","Protected Payload (KP0)"
"258","20.976938","8.8.8.8","10.87.1.138","QUIC","66","Protected Payload (KP0)"
"259","20.976938","8.8.8.8","10.87.1.138","QUIC","178","Protected Payload (KP0)"
"260","20.976938","8.8.8.8","10.87.1.138","QUIC","66","Protected Payload (KP0)"
"261","20.976938","8.8.8.8","10.87.1.138","QUIC","64","Protected Payload (KP0)"
"262","20.976938","8.8.8.8","10.87.1.138","QUIC","64","Protected Payload (KP0)"
"263","20.977483","10.87.1.138","8.8.8.8","QUIC","121","Handshake, DCID=d2358fa76ed0dd81"
"264","20.977684","10.87.1.138","8.8.8.8","QUIC","73","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"265","20.977738","8.8.8.8","10.87.1.138","QUIC","743","Protected Payload (KP0)"
"266","20.977738","8.8.4.4","10.87.1.138","TCP","60","443  >  64862 [ACK] Seq=1 Ack=760 Win=67072 Len=0"
"267","20.977738","8.8.8.8","10.87.1.138","QUIC","65","Protected Payload (KP0)"
"268","20.977899","8.8.8.8","10.87.1.138","QUIC","743","Protected Payload (KP0)"
"269","20.977899","8.8.8.8","10.87.1.138","QUIC","65","Protected Payload (KP0)"
"270","20.977899","8.8.4.4","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"271","20.977899","8.8.4.4","10.87.1.138","QUIC","850","Protected Payload (KP0)"
"272","20.977899","8.8.4.4","10.87.1.138","QUIC","190","Protected Payload (KP0)"
"273","20.977899","8.8.4.4","10.87.1.138","QUIC","66","Protected Payload (KP0)"
"274","20.977899","8.8.4.4","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"275","20.977899","8.8.4.4","10.87.1.138","QUIC","864","Protected Payload (KP0)"
"276","20.977899","8.8.4.4","10.87.1.138","QUIC","176","Protected Payload (KP0)"
"277","20.977899","8.8.4.4","10.87.1.138","QUIC","66","Protected Payload (KP0)"
"278","20.978008","10.87.1.138","8.8.8.8","QUIC","73","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"279","20.978047","10.87.1.138","8.8.8.8","QUIC","121","Handshake, DCID=e413b7a08ed98a99"
"280","20.978123","8.8.4.4","10.87.1.138","QUIC","64","Protected Payload (KP0)"
"281","20.978123","8.8.4.4","10.87.1.138","QUIC","64","Protected Payload (KP0)"
"282","20.978312","10.87.1.138","8.8.8.8","QUIC","73","Protected Payload (KP0), DCID=e413b7a08ed98a99"
"283","20.978330","10.87.1.138","8.8.8.8","QUIC","77","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"284","20.978654","10.87.1.138","8.8.8.8","QUIC","73","Protected Payload (KP0), DCID=e413b7a08ed98a99"
"285","20.978700","8.8.4.4","10.87.1.138","QUIC","743","Protected Payload (KP0)"
"286","20.978700","8.8.4.4","10.87.1.138","QUIC","743","Protected Payload (KP0)"
"287","20.978700","8.8.4.4","10.87.1.138","QUIC","65","Protected Payload (KP0)"
"288","20.978700","8.8.4.4","10.87.1.138","QUIC","65","Protected Payload (KP0)"
"289","20.978700","8.8.4.4","10.87.1.138","TLSv1.3","425","Server Hello, Change Cipher Spec, Application Data"
"290","20.978700","8.8.8.8","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"291","20.978700","8.8.8.8","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"292","20.978700","8.8.4.4","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"293","20.978984","8.8.4.4","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"294","20.979018","10.87.1.138","8.8.8.8","QUIC","77","Protected Payload (KP0), DCID=e413b7a08ed98a99"
"295","20.979103","10.87.1.138","8.8.4.4","QUIC","121","Handshake, DCID=f12f13004672e493"
"296","20.979317","10.87.1.138","8.8.8.8","QUIC","159","Protected Payload (KP0), DCID=e413b7a08ed98a99"
"297","20.979324","8.8.8.8","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"298","20.979324","8.8.4.4","10.87.1.138","TCP","425","[TCP Retransmission] 443  >  64862 [PSH, ACK] Seq=1 Ack=760 Win=67072 Len=371"
"299","20.979394","10.87.1.138","8.8.4.4","TCP","66","64862  >  443 [ACK] Seq=760 Ack=372 Win=65792 Len=0 SLE=1 SRE=372"
"300","20.979494","10.87.1.138","8.8.4.4","QUIC","73","Protected Payload (KP0), DCID=f12f13004672e493"
"301","20.979654","10.87.1.138","8.8.4.4","TLSv1.3","128","Change Cipher Spec, Application Data"
"302","20.979750","10.87.1.138","8.8.4.4","QUIC","73","Protected Payload (KP0), DCID=f12f13004672e493"
"303","20.979909","10.87.1.138","8.8.4.4","QUIC","77","Protected Payload (KP0), DCID=f12f13004672e493"
"304","20.980078","10.87.1.138","8.8.4.4","TLSv1.3","152","Application Data"
"305","20.980133","10.87.1.138","8.8.4.4","QUIC","159","Protected Payload (KP0), DCID=f12f13004672e493"
"306","20.980376","10.87.1.138","8.8.4.4","TLSv1.3","282","Application Data"
"307","20.980740","10.87.1.138","8.8.4.4","QUIC","120","Handshake, DCID=eace7b19e24419a6"
"308","20.980942","10.87.1.138","8.8.4.4","QUIC","73","Protected Payload (KP0), DCID=eace7b19e24419a6"
"309","20.981115","10.87.1.138","8.8.4.4","QUIC","73","Protected Payload (KP0), DCID=eace7b19e24419a6"
"310","20.981221","10.87.1.138","8.8.4.4","QUIC","77","Protected Payload (KP0), DCID=eace7b19e24419a6"
"311","20.981315","10.87.1.138","8.8.4.4","QUIC","159","Protected Payload (KP0), DCID=eace7b19e24419a6"
"312","20.981802","10.87.1.138","8.8.8.8","QUIC","159","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"313","20.981863","10.87.1.138","8.8.8.8","QUIC","163","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"314","20.985541","8.8.8.8","10.87.1.138","DNS","204","Standard query response 0x5df7 A kv601.prod.do.dsp.mp.microsoft.com CNAME kv601.prod.do.dsp.mp.microsoft.com.edgekey.net CNAME e12358.d.akamaiedge.net A 23.58.111.48"
"315","20.986914","10.87.1.138","23.58.111.48","TCP","66","64863  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"316","20.987115","4.2.2.2","10.87.1.138","DNS","234","Standard query response 0x3116 A sadownload.mcafee.com CNAME sadownload-r53.awsconsumer.mcafee.com CNAME sadownload.mcafee.com.edgesuite.net CNAME a866.dscd.akamai.net A 23.201.55.139 A 23.201.55.155"
"317","20.993045","10.87.1.138","23.201.55.139","TCP","66","64864  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"318","21.009160","8.8.8.8","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"319","21.009160","8.8.8.8","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"320","21.009793","8.8.4.4","10.87.1.138","TCP","66","[TCP Dup ACK 266#1] 443  >  64862 [ACK] Seq=372 Ack=760 Win=67072 Len=0 SLE=1 SRE=760"
"321","21.009793","8.8.4.4","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"322","21.009875","10.87.1.138","8.8.8.8","QUIC","167","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"323","21.009875","10.87.1.138","8.8.8.8","QUIC","163","Protected Payload (KP0), DCID=e413b7a08ed98a99"
"324","21.010154","8.8.8.8","10.87.1.138","TCP","60","443  >  64858 [ACK] Seq=1 Ack=760 Win=67072 Len=0"
"325","21.010154","8.8.4.4","10.87.1.138","TCP","66","443  >  64860 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"326","21.010154","8.8.4.4","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"327","21.010229","10.87.1.138","8.8.4.4","QUIC","163","Protected Payload (KP0), DCID=f12f13004672e493"
"328","21.010308","10.87.1.138","8.8.4.4","TCP","54","64860  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"329","21.010720","8.8.8.8","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"330","21.010720","8.8.8.8","10.87.1.138","TCP","66","443  >  64861 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"331","21.010720","8.8.8.8","10.87.1.138","QUIC","164","Protected Payload (KP0)"
"332","21.010720","8.8.4.4","10.87.1.138","QUIC","164","Protected Payload (KP0)"
"333","21.010720","8.8.8.8","10.87.1.138","QUIC","163","Protected Payload (KP0)"
"334","21.010720","8.8.4.4","10.87.1.138","TCP","60","443  >  64862 [ACK] Seq=372 Ack=834 Win=67072 Len=0"
"335","21.010720","8.8.4.4","10.87.1.138","TCP","60","443  >  64862 [ACK] Seq=372 Ack=932 Win=67072 Len=0"
"336","21.010720","8.8.4.4","10.87.1.138","QUIC","67","Protected Payload (KP0)"
"337","21.010720","8.8.8.8","10.87.1.138","QUIC","67","Protected Payload (KP0)"
"338","21.010720","8.8.4.4","10.87.1.138","QUIC","69","Protected Payload (KP0)"
"339","21.010720","8.8.4.4","10.87.1.138","TCP","60","443  >  64862 [ACK] Seq=372 Ack=1160 Win=68608 Len=0"
"340","21.010720","8.8.4.4","10.87.1.138","QUIC","164","Protected Payload (KP0)"
"341","21.010720","8.8.4.4","10.87.1.138","TLSv1.3","1002","Application Data, Application Data"
"342","21.010720","8.8.8.8","10.87.1.138","QUIC","69","Protected Payload (KP0)"
"343","21.010824","10.87.1.138","8.8.8.8","TCP","54","64861  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"344","21.010900","10.87.1.138","8.8.4.4","TLSv1.3","811","Client Hello"
"345","21.011070","8.8.4.4","10.87.1.138","TLSv1.3","85","Application Data"
"346","21.011070","8.8.4.4","10.87.1.138","TCP","60","443  >  64857 [ACK] Seq=1 Ack=758 Win=67072 Len=0"
"347","21.011221","10.87.1.138","8.8.4.4","TCP","54","64862  >  443 [ACK] Seq=1160 Ack=1351 Win=64768 Len=0"
"348","21.011324","10.87.1.138","8.8.4.4","TLSv1.3","85","Application Data"
"349","21.011387","10.87.1.138","8.8.4.4","QUIC","163","Protected Payload (KP0), DCID=eace7b19e24419a6"
"350","21.011486","10.87.1.138","8.8.8.8","TLSv1.3","813","Client Hello"
"351","21.011577","10.87.1.138","8.8.4.4","QUIC","77","Protected Payload (KP0), DCID=eace7b19e24419a6"
"352","21.011789","10.87.1.138","8.8.8.8","QUIC","77","Protected Payload (KP0), DCID=e413b7a08ed98a99"
"353","21.011826","10.87.1.138","8.8.8.8","QUIC","171","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"354","21.011919","10.87.1.138","8.8.8.8","QUIC","81","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"355","21.012161","10.87.1.138","8.8.4.4","QUIC","77","Protected Payload (KP0), DCID=f12f13004672e493"
"356","21.012894","8.8.8.8","10.87.1.138","QUIC","69","Protected Payload (KP0)"
"357","21.012894","8.8.8.8","10.87.1.138","QUIC","71","Protected Payload (KP0)"
"358","21.012894","8.8.4.4","10.87.1.138","QUIC","69","Protected Payload (KP0)"
"359","21.012894","8.8.4.4","10.87.1.138","TLSv1.3","341","Application Data"
"360","21.012894","8.8.4.4","10.87.1.138","TLSv1.3","553","Application Data"
"361","21.012894","8.8.4.4","10.87.1.138","TLSv1.3","85","Application Data"
"362","21.012894","8.8.4.4","10.87.1.138","TLSv1.3","93","Application Data"
"363","21.013029","10.87.1.138","8.8.4.4","TCP","54","64862  >  443 [ACK] Seq=1191 Ack=2207 Win=66304 Len=0"
"364","21.013866","10.87.1.138","8.8.4.4","TLSv1.3","93","Application Data"
"365","21.033933","10.87.1.138","52.168.117.169","TCP","66","64865  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"366","21.034238","10.87.1.138","4.2.2.2","DNS","89","Standard query 0x3292 A ic3.events.data.microsoft.com"
"367","21.034278","10.87.1.138","4.2.2.2","DNS","89","Standard query 0x365a AAAA ic3.events.data.microsoft.com"
"368","21.038151","23.201.55.139","10.87.1.138","TCP","66","443  >  64864 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"369","21.038265","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"370","21.040012","10.87.1.138","23.201.55.139","TLSv1.3","349","Client Hello"
"371","21.040212","8.8.8.8","10.87.1.138","QUIC","73","Protected Payload (KP0)"
"372","21.040212","8.8.4.4","10.87.1.138","QUIC","71","Protected Payload (KP0)"
"373","21.040212","8.8.4.4","10.87.1.138","QUIC","71","Protected Payload (KP0)"
"374","21.040212","8.8.4.4","10.87.1.138","TCP","60","443  >  64860 [ACK] Seq=1 Ack=758 Win=67072 Len=0"
"375","21.040212","8.8.8.8","10.87.1.138","QUIC","71","Protected Payload (KP0)"
"376","21.040212","8.8.8.8","10.87.1.138","QUIC","75","Protected Payload (KP0)"
"377","21.040212","8.8.8.8","10.87.1.138","TCP","60","443  >  64861 [ACK] Seq=1 Ack=760 Win=67072 Len=0"
"378","21.041925","23.58.111.48","10.87.1.138","TCP","66","443  >  64863 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"379","21.042055","10.87.1.138","23.58.111.48","TCP","54","64863  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"380","21.042741","10.87.1.138","23.58.111.48","TLSv1.2","271","Client Hello"
"381","21.044155","8.8.4.4","10.87.1.138","TCP","60","443  >  64862 [ACK] Seq=2207 Ack=1230 Win=68608 Len=0"
"382","21.183956","10.87.1.138","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"383","21.184107","10.87.1.138","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"384","21.203530","10.87.1.138","10.87.3.255","NBNS","110","Registration NB WORKGROUP<00>"
"385","21.203647","10.87.1.138","10.87.3.255","NBNS","110","Registration NB DESKTOP-FE4CR37<00>"
"386","21.218682","10.87.1.138","10.87.3.255","NBNS","110","Registration NB DESKTOP-FE4CR37<20>"
"387","21.311247","10.87.1.138","23.201.55.139","TCP","349","[TCP Retransmission] 64864  >  443 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=295"
"388","21.326376","10.87.1.138","23.58.111.48","TCP","271","[TCP Retransmission] 64863  >  443 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=217"
"389","21.344357","10.87.1.138","8.8.8.8","DNS","84","Standard query 0x2a5c A skydrive.wns.windows.com"
"390","21.344607","10.87.1.138","8.8.8.8","DNS","83","Standard query 0x628f A www.msftconnecttest.com"
"391","21.450135","4.2.2.2","10.87.1.138","DNS","235","Standard query response 0x365a AAAA ic3.events.data.microsoft.com CNAME teams-events-data.trafficmanager.net CNAME onedscolprdcus05.centralus.cloudapp.azure.com A 20.189.173.11"
"392","21.450135","4.2.2.2","10.87.1.138","DNS","211","Standard query response 0x3292 A ic3.events.data.microsoft.com CNAME teams-events-data.trafficmanager.net CNAME onedscolprdcus05.centralus.cloudapp.azure.com A 20.44.10.123"
"393","21.450135","23.201.55.139","10.87.1.138","TCP","60","443  >  64864 [ACK] Seq=1 Ack=296 Win=98304 Len=0"
"394","21.450135","23.58.111.48","10.87.1.138","TCP","60","443  >  64863 [ACK] Seq=1 Ack=218 Win=98304 Len=0"
"395","21.450135","23.58.111.48","10.87.1.138","TLSv1.2","1514","Server Hello"
"396","21.450135","23.58.111.48","10.87.1.138","TCP","1514","443  >  64863 [PSH, ACK] Seq=1461 Ack=218 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"397","21.450383","10.87.1.138","23.58.111.48","TCP","54","64863  >  443 [ACK] Seq=218 Ack=2921 Win=65536 Len=0"
"398","21.450559","23.58.111.48","10.87.1.138","TLSv1.2","1230","Certificate"
"399","21.450559","23.58.111.48","10.87.1.138","TCP","1514","443  >  64863 [PSH, ACK] Seq=4097 Ack=218 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"400","21.450650","10.87.1.138","23.58.111.48","TCP","54","64863  >  443 [ACK] Seq=218 Ack=5557 Win=65536 Len=0"
"401","21.451095","23.201.55.139","10.87.1.138","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"402","21.451095","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=1461 Ack=296 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"403","21.451095","23.201.55.139","10.87.1.138","TLSv1.3","1005","Application Data, Application Data, Application Data"
"404","21.451095","52.163.231.110","10.87.1.138","TCP","125","[TCP Retransmission] 443  >  64752 [PSH, ACK] Seq=1 Ack=1 Win=384 Len=71"
"405","21.451095","23.58.111.48","10.87.1.138","TLSv1.2","473","Certificate Status, Server Key Exchange, Server Hello Done"
"406","21.451282","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=296 Ack=3872 Win=65536 Len=0"
"407","21.451453","52.168.117.169","10.87.1.138","TCP","66","443  >  64865 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"408","21.451636","10.87.1.138","52.168.117.169","TCP","54","64865  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"409","21.451973","8.8.8.8","10.87.1.138","TLSv1.3","425","Server Hello, Change Cipher Spec, Application Data"
"410","21.451973","8.8.4.4","10.87.1.138","TLSv1.3","425","Server Hello, Change Cipher Spec, Application Data"
"411","21.451973","8.8.8.8","10.87.1.138","TLSv1.3","425","Server Hello, Change Cipher Spec, Application Data"
"412","21.451973","8.8.4.4","10.87.1.138","TLSv1.3","425","Server Hello, Change Cipher Spec, Application Data"
"413","21.452279","8.8.8.8","10.87.1.138","TCP","425","[TCP Retransmission] 443  >  64861 [PSH, ACK] Seq=1 Ack=760 Win=67072 Len=371"
"414","21.452279","8.8.4.4","10.87.1.138","TCP","425","[TCP Retransmission] 443  >  64860 [PSH, ACK] Seq=1 Ack=758 Win=67072 Len=371"
"415","21.452317","10.87.1.138","8.8.8.8","TCP","66","64861  >  443 [ACK] Seq=760 Ack=372 Win=65792 Len=0 SLE=1 SRE=372"
"416","21.452391","10.87.1.138","52.168.117.169","TLSv1.2","271","Client Hello"
"417","21.452511","10.87.1.138","8.8.4.4","TCP","66","64860  >  443 [ACK] Seq=758 Ack=372 Win=65792 Len=0 SLE=1 SRE=372"
"418","21.452872","10.87.1.138","8.8.4.4","TLSv1.3","128","Change Cipher Spec, Application Data"
"419","21.452946","10.87.1.138","8.8.8.8","TLSv1.3","128","Change Cipher Spec, Application Data"
"420","21.453433","10.87.1.138","8.8.4.4","TLSv1.3","128","Change Cipher Spec, Application Data"
"421","21.453820","10.87.1.138","8.8.4.4","TCP","54","64860  >  443 [FIN, ACK] Seq=832 Ack=372 Win=65792 Len=0"
"422","21.453820","10.87.1.138","8.8.8.8","TLSv1.3","128","Change Cipher Spec, Application Data"
"423","21.454003","10.87.1.138","8.8.8.8","TCP","54","64861  >  443 [FIN, ACK] Seq=834 Ack=372 Win=65792 Len=0"
"424","21.454100","10.87.1.138","8.8.4.4","TLSv1.3","152","Application Data"
"425","21.454312","10.87.1.138","8.8.4.4","TLSv1.3","282","Application Data"
"426","21.454343","10.87.1.138","8.8.8.8","TLSv1.3","152","Application Data"
"427","21.454681","10.87.1.138","8.8.8.8","TLSv1.3","282","Application Data"
"428","21.455835","23.201.55.139","10.87.1.138","TCP","66","[TCP Dup ACK 393#1] 443  >  64864 [ACK] Seq=3872 Ack=296 Win=98304 Len=0 SLE=1 SRE=296"
